recordId,country,territory_code,ingestion_timestamp,mainland,population_count,batch_id,is_valid_record,mark,regular_count,date,amount_10_day,test_units,origin
a7123a45-5a28-4714-a496-2273743ac33c,Argentina,ARG,17-01-2020 2.19,America,45498116,20200614_ARG_786,TRUE,accepted cases,2730,23-06-2020,,Rapid,Digital surveillance
76edd263-9854-40d4-b464-04188ffb5ea7,United States,USA,13-01-2020 10.53,America,470778372,20200902_USA_939,FALSE,accepted cases,1112,03-09-2020,,Antigen,HealthMap
0da0f1ff-fc73-4bc4-ae5d-4ed0e22ff449,Ethiopia,ETH,20-02-2020 13.59,Africa,63922316,20200923_ETH_307,FALSE,accepted cases,1706,22-10-2020,7995.35,Antigen,Digital surveillance
f1466356-3380-415e-824d-f8ff48845138,Indonesia,IDN,18-01-2020 0.21,Asia,308127319,20200325_IDN_585,FALSE,accepted cases,4875,29-02-2020,7515.4,Rapid,HealthMap
c420f7a1-488f-4b4a-9a20-99d476f027e4,India,IND,18-01-2020 13.05,Asia,1900333289,20200709_IND_463,FALSE,accepted cases,4301,03-06-2020,,Antigen,Digital surveillance
4dfd5dff-14f0-4303-b49f-eb84c795c14b,Canada,CAN,28-02-2020 2.28,America,19812169,20200904_CAN_927,TRUE,accepted cases,2786,04-09-2020,5236.28,Antigen,Digital surveillance
a77653c9-a7d8-4c2a-a8c2-d13fe047833b,Japan,JPN,22-02-2020 16.43,Asia,89189570,20200119_JPN_471,FALSE,accepted cases,33,08-06-2020,6870.52,Rapid,Digital surveillance
44c5ec55-13d5-45c0-a917-c2969c6bb529,Nigeria,NGA,30-01-2020 1.06,Africa,261009862,20200608_NGA_024,FALSE,accepted cases,2628,12-04-2020,,Antigen,HealthMap
9265c10b-478a-4b67-b720-27c10a103035,Ethiopia,ETH,12-02-2020 3.17,Africa,75588100,20200228_ETH_016,TRUE,accepted cases,4444,28-06-2020,2710.52,Rapid,HealthMap
c40545a6-dcc5-48d3-b799-b0b98dd15f92,Italy,ITA,16-01-2020 5.04,Europe,67309906,20200622_ITA_554,FALSE,accepted cases,1065,15-01-2020,6754.96,PCR,HealthMap
a8ed428f-44a1-4b8a-94c6-3ad1c977baaa,India,IND,06-01-2020 13.25,Asia,1662460361,20201030_IND_645,FALSE,not accepted cases,2559,19-06-2020,7128.99,Rapid,Digital surveillance
59b73086-cb4c-4e53-978a-e0222cd9ce7a,Ethiopia,ETH,06-02-2020 4.05,Africa,149722886,20201223_ETH_480,TRUE,not accepted cases,2542,16-12-2020,7664.93,Antigen,Digital surveillance
0adf5e3c-e0bd-4f22-b38f-d2220b0a2269,Brazil,BRA,10-01-2020 19.16,America,183534289,20200403_BRA_717,FALSE,not accepted cases,3713,06-09-2020,,Antigen,Digital surveillance
f44c8144-694a-4ed7-829b-342b6904ed7b,Kenya,KEN,31-01-2020 14.54,Africa,42062992,20200627_KEN_619,TRUE,accepted cases,3323,31-12-2020,3258.7,Rapid,Digital surveillance
983eaed9-2b36-4a30-8fbd-46159b4aba3f,Argentina,ARG,04-02-2020 14.25,America,41283713,20201113_ARG_250,TRUE,not accepted cases,3144,03-02-2020,,Rapid,HealthMap
dfd90532-ae49-4d59-bf83-5e4bbfb45cb3,Egypt,EGY,06-02-2020 10.34,Africa,75333913,20201205_EGY_686,TRUE,not accepted cases,936,30-10-2020,3253.78,PCR,HealthMap
b16492c0-393d-41b1-af03-1b87913df341,United States,USA,20-01-2020 12.04,America,201496087,20201101_USA_790,FALSE,not accepted cases,4049,26-11-2020,905.33,PCR,Digital surveillance
eb0fc863-b759-4eb9-a62d-b7aa893953b7,Indonesia,IDN,12-02-2020 4.28,Asia,216494831,20201111_IDN_592,FALSE,accepted cases,1684,14-12-2020,2997.35,Rapid,HealthMap
5496d5ea-5a93-45ab-bdb3-650853b9438c,Egypt,EGY,15-02-2020 11.05,Africa,51998080,20200918_EGY_414,TRUE,not accepted cases,511,08-07-2020,9679,PCR,HealthMap
396fbc08-8e90-404e-be3f-057cf18dcb21,Japan,JPN,25-02-2020 9.55,Asia,92990701,20201225_JPN_605,FALSE,not accepted cases,3135,26-07-2020,,Rapid,Digital surveillance
e35b5e47-dd0f-4697-9fad-ef105b073ce3,United States,USA,31-01-2020 4.12,America,292803309,20200703_USA_861,FALSE,accepted cases,2363,09-12-2020,,PCR,Digital surveillance
f3cb5214-8a8e-49f1-9991-02433eccc01b,Afghanistan,AFG,10-01-2020 23.56,Asia,45076165,20200310_AFG_087,TRUE,not accepted cases,3735,22-12-2020,4257.04,PCR,HealthMap
b46713b4-a746-4fa6-991c-f61cd52ab3c4,Germany,DEU,28-01-2020 17.52,Europe,74124886,20200425_DEU_191,FALSE,accepted cases,4734,12-09-2020,2367.5,Rapid,HealthMap
b16e2d99-f1f8-4acc-8499-0e7e3cd451eb,Egypt,EGY,29-02-2020 17.36,Africa,54591503,20200120_EGY_582,FALSE,not accepted cases,927,24-10-2020,6904.97,PCR,HealthMap
e1ad100a-8b0a-4f8e-ad8d-7cf1f076d993,Ethiopia,ETH,03-02-2020 2.33,Africa,127617700,20200505_ETH_484,TRUE,not accepted cases,432,24-06-2020,107.83,Antigen,HealthMap
b8b2e3a0-b0bf-4463-ad1e-bad881e59570,Italy,ITA,16-02-2020 10.26,Europe,88309412,20200530_ITA_297,TRUE,accepted cases,4895,04-06-2020,5637.06,PCR,HealthMap
ec72d5ca-f33b-4c07-be26-b14d9c695429,Italy,ITA,11-01-2020 18.03,Europe,90110178,20201115_ITA_028,FALSE,not accepted cases,675,05-03-2020,8514.45,Antigen,HealthMap
2b5de777-dab8-4d84-b52b-b064c0f36e4f,Indonesia,IDN,09-02-2020 8.17,Asia,207045265,20200227_IDN_619,TRUE,accepted cases,3658,08-07-2020,2612.53,Rapid,Digital surveillance
83d1a6cc-6608-44db-a81a-891cdab1973d,United Kingdom,GBR,12-01-2020 16.55,Europe,57217588,20200213_GBR_991,TRUE,accepted cases,4062,30-07-2020,2379.47,Antigen,Digital surveillance
4c0ceca0-bb6d-4613-9215-a2dd1c72ff6f,Canada,CAN,06-02-2020 23.53,America,20921449,20200515_CAN_774,TRUE,accepted cases,1372,25-08-2020,,Antigen,HealthMap
4a671227-61e1-4207-964d-f50c49d16254,France,FRA,15-01-2020 12.43,Europe,58098025,20200514_FRA_149,FALSE,accepted cases,2365,17-08-2020,,Antigen,Digital surveillance
e6390a65-ddaa-4ef6-ac4e-e57e18f69f38,Japan,JPN,28-02-2020 17.40,Asia,184172955,20200809_JPN_626,FALSE,not accepted cases,2214,16-05-2020,2553.44,Rapid,HealthMap
ee1a62ab-240b-41b0-a316-dc44444f0053,Ethiopia,ETH,19-02-2020 21.47,Africa,141901103,20201028_ETH_789,TRUE,not accepted cases,1473,09-06-2020,6728.02,PCR,Digital surveillance
b4541b68-f585-4709-85e0-1ae2c89f2c69,Egypt,EGY,07-01-2020 16.06,Africa,96802431,20200422_EGY_743,FALSE,not accepted cases,1581,18-01-2020,,PCR,Digital surveillance
666a5d9c-173d-4cde-9145-0f8fb0d34fc3,Spain,ESP,12-02-2020 6.38,Europe,29071659,20200302_ESP_089,TRUE,not accepted cases,4637,04-04-2020,6956.54,Antigen,HealthMap
4bbffc4f-0d12-4213-ae23-7f6774a4abb9,Ethiopia,ETH,12-02-2020 2.40,Africa,163558166,20200521_ETH_788,FALSE,not accepted cases,2108,23-03-2020,2772.87,PCR,HealthMap
9880e5e3-f7b8-4646-a124-15fb285d9fc1,South Africa,ZAF,22-01-2020 1.16,Africa,45351270,20200813_ZAF_072,FALSE,accepted cases,4999,20-07-2020,,Antigen,Digital surveillance
fb8f78b7-3c2c-4b5c-9bec-eafdabd13e0f,Indonesia,IDN,04-02-2020 13.13,Asia,312729988,20200814_IDN_733,FALSE,accepted cases,285,07-02-2020,,Rapid,HealthMap
5c40d886-596c-4b68-b6b8-5cae59e124ac,Ethiopia,ETH,02-01-2020 15.09,Africa,131097034,20200120_ETH_681,FALSE,not accepted cases,1241,24-12-2020,,Antigen,Digital surveillance
1b828326-1078-4529-98c7-71e098b1855b,Germany,DEU,15-02-2020 15.30,Europe,75733373,20200205_DEU_554,TRUE,accepted cases,3149,18-12-2020,4820.66,Rapid,HealthMap
85d14f09-29b3-4510-ad1f-00a82f1331e7,Nigeria,NGA,13-02-2020 9.25,Africa,233406193,20201127_NGA_093,FALSE,not accepted cases,659,23-08-2020,2899.59,PCR,Digital surveillance
fe9dbf39-41ba-40ab-94d6-b815bc722b2a,France,FRA,03-01-2020 12.42,Europe,52145072,20200718_FRA_918,TRUE,not accepted cases,3985,13-02-2020,4379.84,PCR,Digital surveillance
06796a75-5473-4bf6-86b7-9e26d46efdc5,India,IND,13-01-2020 0.46,Asia,1019112719,20200718_IND_065,FALSE,not accepted cases,4374,18-08-2020,164.18,Antigen,Digital surveillance
8c7ec675-abc7-4bdb-9d81-d8fd0e969ced,Nigeria,NGA,20-02-2020 23.02,Africa,127432836,20201130_NGA_684,FALSE,accepted cases,4746,29-04-2020,368.78,PCR,HealthMap
a3db9830-d026-4f52-a7ca-7fc90838e9ad,Afghanistan,AFG,31-01-2020 19.02,Asia,46764491,20200307_AFG_015,TRUE,accepted cases,2517,19-02-2020,1706.89,Rapid,Digital surveillance
a09e5311-40ac-487e-9fa1-0b57e1f86fed,Japan,JPN,08-01-2020 15.38,Asia,141100747,20200202_JPN_824,TRUE,not accepted cases,2763,13-12-2020,1208.02,Rapid,Digital surveillance
220a08dc-7e07-4d70-b983-6203a2006ba5,Nigeria,NGA,23-02-2020 6.48,Africa,225328144,20200620_NGA_065,TRUE,not accepted cases,1157,31-07-2020,,Antigen,Digital surveillance
e346e55a-a5e1-408d-8b16-93ec1f712d5d,Ethiopia,ETH,16-01-2020 18.02,Africa,68974456,20201119_ETH_628,FALSE,accepted cases,128,06-09-2020,,PCR,Digital surveillance
d07d61c8-9ed1-4774-b565-9bafe075504a,China,CHN,15-02-2020 20.37,Asia,1128043447,20201221_CHN_827,FALSE,accepted cases,1688,14-03-2020,5230.87,Antigen,Digital surveillance
971888f5-d9ed-4d37-b7ab-e2deddbc949a,United States,USA,09-02-2020 22.02,America,225081957,20200912_USA_627,TRUE,not accepted cases,2849,02-08-2020,,PCR,Digital surveillance
153b89fa-ce7e-4230-8a21-4b17f697dfa7,Japan,JPN,03-02-2020 3.39,Asia,172353401,20201003_JPN_520,TRUE,not accepted cases,1704,21-05-2020,,PCR,Digital surveillance
ee679f10-1b90-4b6b-8788-ae4bc73d7c5e,United Kingdom,GBR,01-02-2020 5.10,Europe,96579597,20200128_GBR_661,FALSE,not accepted cases,1716,10-08-2020,,Rapid,HealthMap
8a23df51-411d-46f9-a3f4-379f8884a3e6,India,IND,07-01-2020 23.03,Asia,1431562231,20200321_IND_805,TRUE,not accepted cases,4218,29-02-2020,,PCR,HealthMap
d3e47fc0-93a6-4437-a5a8-da1ded83ffc3,Italy,ITA,07-02-2020 10.26,Europe,75401142,20200615_ITA_236,TRUE,not accepted cases,1865,20-02-2020,,Antigen,Digital surveillance
3c1df1e4-5674-4904-9383-77ced7a106f3,South Africa,ZAF,27-02-2020 7.04,Africa,64355400,20200128_ZAF_912,FALSE,accepted cases,1770,08-11-2020,3873.3,PCR,HealthMap
d7775726-9b2e-40f9-a963-0b6aac6f81c2,Canada,CAN,10-02-2020 11.17,America,31548339,20200117_CAN_709,TRUE,not accepted cases,1118,26-02-2020,4585.79,PCR,HealthMap
c0889e1f-f39a-4394-8d4a-9ca930253f15,Brazil,BRA,26-02-2020 9.38,America,274105351,20201122_BRA_976,TRUE,accepted cases,708,29-07-2020,4892.13,PCR,HealthMap
02226fa4-bde8-4c8c-b708-8374c8056668,Ethiopia,ETH,18-01-2020 0.46,Africa,142115557,20200506_ETH_254,FALSE,not accepted cases,4746,23-04-2020,5917.72,PCR,Digital surveillance
069fec3d-f0e0-4467-b754-bad5a6d68667,Egypt,EGY,03-01-2020 1.30,Africa,129822078,20200118_EGY_436,FALSE,not accepted cases,802,19-08-2020,830.92,PCR,HealthMap
ef921fe2-83cb-4d41-bfba-909b86cbaaf3,Canada,CAN,09-01-2020 11.18,America,43314413,20200216_CAN_017,FALSE,not accepted cases,1325,26-12-2020,5703.81,Rapid,Digital surveillance
ff8d5e39-3afe-4161-9027-ffcb49ed7496,Ethiopia,ETH,30-01-2020 4.55,Africa,104083476,20200708_ETH_642,FALSE,accepted cases,579,16-07-2020,3329.06,PCR,HealthMap
d5fe70ff-89be-4183-95f6-38e7c00b3034,Egypt,EGY,18-02-2020 8.44,Africa,106676975,20200416_EGY_807,TRUE,not accepted cases,449,20-09-2020,6746.53,PCR,Digital surveillance
aef26ffd-1194-4eb0-8bd3-885861f09045,South Africa,ZAF,24-01-2020 14.39,Africa,51335890,20200330_ZAF_664,TRUE,accepted cases,1133,20-06-2020,,PCR,HealthMap
a1876be9-95be-4595-88a0-930cf732ffa2,Italy,ITA,25-02-2020 22.13,Europe,75275983,20200425_ITA_329,FALSE,not accepted cases,4125,14-12-2020,544.6,Antigen,HealthMap
d5448cef-c71f-4c6d-a12d-ad85044e3309,Ethiopia,ETH,01-02-2020 16.33,Africa,71588910,20201229_ETH_545,FALSE,not accepted cases,3015,10-12-2020,8087.96,PCR,Digital surveillance
e4b772c4-1260-43eb-8598-8d8a98ba4c4e,Ethiopia,ETH,06-01-2020 2.25,Africa,78038642,20200209_ETH_112,TRUE,not accepted cases,917,22-12-2020,,PCR,Digital surveillance
dffd9642-91a0-494f-9178-62680aaf3a7b,Germany,DEU,10-02-2020 0.18,Europe,123126753,20201004_DEU_955,TRUE,not accepted cases,2840,03-08-2020,6446.84,Antigen,Digital surveillance
39a85b2c-a705-4203-9db4-aaef28a34d34,China,CHN,02-01-2020 7.53,Asia,1647553670,20200729_CHN_593,FALSE,not accepted cases,3982,30-10-2020,5301.66,Rapid,HealthMap
0b6583bc-8086-4934-b8e0-6c2098117ee9,Ethiopia,ETH,20-01-2020 18.08,Africa,148228102,20200328_ETH_809,FALSE,accepted cases,3966,09-07-2020,7697.5,PCR,Digital surveillance
2f69b08d-98da-4ab3-b2d5-f21ceed254db,Kenya,KEN,19-01-2020 14.10,Africa,76577403,20201230_KEN_549,FALSE,accepted cases,1436,28-12-2020,6663.56,PCR,Digital surveillance
2ced139b-a5b9-46df-a2d2-f8a0a4e7be13,Brazil,BRA,08-01-2020 1.20,America,133162844,20200513_BRA_379,TRUE,accepted cases,4607,28-12-2020,,Antigen,HealthMap
af54e698-1ab0-4464-858a-661216a7aee6,Indonesia,IDN,24-01-2020 14.34,Asia,282725758,20200303_IDN_943,TRUE,not accepted cases,4091,15-03-2020,9278.11,PCR,Digital surveillance
7e0249e7-24b1-4af3-8159-72d337879e03,France,FRA,02-02-2020 10.41,Europe,51928790,20200528_FRA_993,TRUE,not accepted cases,2774,18-12-2020,,Antigen,Digital surveillance
1167dff9-55a0-486f-a4d6-7a538c56bda5,Indonesia,IDN,13-02-2020 17.07,Asia,143543988,20201112_IDN_862,TRUE,not accepted cases,2927,17-02-2020,,Rapid,Digital surveillance
5abffaf4-2435-4384-bd09-3060dde4894b,Italy,ITA,03-02-2020 7.50,Europe,76610884,20200410_ITA_024,TRUE,not accepted cases,715,19-09-2020,,Antigen,HealthMap
c7aae505-c750-4773-b089-0ae890d54888,Spain,ESP,08-02-2020 16.03,Europe,54551903,20200722_ESP_152,FALSE,not accepted cases,3163,09-07-2020,,Antigen,HealthMap
f211e011-b106-4d2a-bbed-2331c6363092,Argentina,ARG,29-01-2020 17.05,America,55493782,20200815_ARG_760,FALSE,not accepted cases,2364,24-03-2020,9703.61,Antigen,HealthMap
17b4f748-09bc-4152-a55d-2087080b00b5,Indonesia,IDN,23-02-2020 18.38,Asia,176050543,20200604_IDN_487,FALSE,accepted cases,4838,11-07-2020,,Antigen,HealthMap
fafc331e-8c23-4299-8cf9-dc06ce56bc62,Egypt,EGY,12-01-2020 17.29,Africa,109284580,20200311_EGY_205,TRUE,not accepted cases,2371,10-10-2020,8227.99,Antigen,HealthMap
8ceed4b6-d3d5-4b04-aea3-8b36e2d9025c,United Kingdom,GBR,05-02-2020 23.29,Europe,35765067,20200102_GBR_158,FALSE,not accepted cases,3871,04-03-2020,8926.87,Antigen,Digital surveillance
bc949746-0216-4a39-9b74-f1effb8f7e7d,United Kingdom,GBR,28-02-2020 22.41,Europe,35873859,20200521_GBR_505,TRUE,not accepted cases,4760,03-09-2020,8683.46,Rapid,HealthMap
ddf13bd3-abbb-46d9-93e2-bf8ef578c2e6,Japan,JPN,24-01-2020 16.46,Asia,65457270,20200512_JPN_167,TRUE,accepted cases,2618,24-08-2020,1354.97,PCR,Digital surveillance
61cf5675-df91-4953-b29a-00781ab5914d,Mexico,MEX,24-01-2020 13.40,America,187617315,20200125_MEX_297,FALSE,accepted cases,4209,09-04-2020,1832.47,PCR,Digital surveillance
5ab3c724-9230-4427-8250-06d708aefb91,France,FRA,21-01-2020 10.52,Europe,77346966,20200603_FRA_278,FALSE,accepted cases,4377,23-10-2020,,PCR,Digital surveillance
df1e03f6-c415-4a88-8100-daa3c2b778b8,Indonesia,IDN,03-02-2020 9.23,Asia,269393141,20200623_IDN_944,TRUE,accepted cases,1784,20-03-2020,8315.74,Rapid,Digital surveillance
